26/12/2017,20:10,3053.06
26/12/2017,20:15,3039.78
26/12/2017,20:20,2971.53
26/12/2017,20:25,2994.93
26/12/2017,20:30,2963
26/12/2017,20:35,2922.67
26/12/2017,20:40,2892.09
26/12/2017,20:45,2896.7
26/12/2017,20:50,2831.29
26/12/2017,20:55,2850.62
26/12/2017,21:00,2768.56
26/12/2017,21:05,2739.32
26/12/2017,21:10,2703.81
26/12/2017,21:15,2690.85
26/12/2017,21:20,2664.89
26/12/2017,21:25,2635.27
26/12/2017,21:30,2661.09
26/12/2017,21:35,2616.75
26/12/2017,21:40,2601.89
26/12/2017,21:45,2560.88
26/12/2017,21:50,2574.82
26/12/2017,21:55,2550.38
26/12/2017,22:00,2517.59
26/12/2017,22:05,2488.01
26/12/2017,22:10,2432.41
26/12/2017,22:15,2435.34
26/12/2017,22:20,2404.56
26/12/2017,22:25,2369.59
26/12/2017,22:30,2347.8
26/12/2017,22:35,2334.23
26/12/2017,22:40,2270.83
26/12/2017,22:45,2245.62
26/12/2017,22:50,2196.6
26/12/2017,22:55,2194.39
26/12/2017,23:00,2146.12
26/12/2017,23:05,2105.89
26/12/2017,23:10,2102.82
26/12/2017,23:15,2054.38
26/12/2017,23:20,2036.88
26/12/2017,23:25,2021.41
26/12/2017,23:30,1977.44
26/12/2017,23:35,1951.77
26/12/2017,23:40,1923.51
26/12/2017,23:45,1908.94
26/12/2017,23:50,1870.67
26/12/2017,23:55,1855.44
27/12/2017,00:00,1825.16
27/12/2017,00:05,1801.77
27/12/2017,00:10,1785.05
27/12/2017,00:15,1752.23
27/12/2017,00:20,1736.53
27/12/2017,00:25,1703.64
27/12/2017,00:30,1695.1
27/12/2017,00:35,1666.07
27/12/2017,00:40,1660.67
27/12/2017,00:45,1640.02
27/12/2017,00:50,1636.25
27/12/2017,00:55,1636.93
